Zip,Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country
29932,27,Private,5th-6th,Never-married,Farming-fishing,Unmarried,White,Male,48,Guatemala
7694,28,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States
74955,50,Federal-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States
88888,17,Private,9th,Never-married,Other-service,Own-child,White,Male,16,United-States
51754,49,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States
29008,23,State-gov,HS-grad,Never-married,Other-service,Own-child,Black,Male,40,United-States
7844,67,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States
5040,61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,United-States
3991,25,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States
55107,39,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States
38092,40,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States
88500,50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador
17480,22,Private,Some-college,Never-married,Sales,Own-child,White,Male,35,United-States
14602,58,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,36,United-States
74956,49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
69607,37,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico
70617,33,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States
57087,26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States
35011,48,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States
41105,19,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,50,United-States
45283,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States
73737,45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
98490,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States
51874,20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,30,United-States
76053,34,Private,11th,Never-married,Transport-moving,Unmarried,White,Male,40,United-States
30462,53,Self-emp-not-inc,Bachelors,Never-married,Sales,Unmarried,White,Male,60,United-States
58164,55,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States
87536,82,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States
30308,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20,United-States
93334,64,Private,5th-6th,Separated,Other-service,Other-relative,White,Female,20,Cuba
21141,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States
35397,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States
87612,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
66121,64,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,5,United-States
38839,58,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States
70967,45,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,78,United-States
73203,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
26102,26,Private,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Female,32,United-States
55099,26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,50,Mexico
3090,34,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States
84831,27,Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,40,Mexico
57250,62,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States
55806,34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
8845,30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,44,United-States
40275,57,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States
60321,40,Private,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Cuba
55959,31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States
63974,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,70,United-States
96330,63,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,South
49436,41,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,62,United-States
3321,41,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
19497,61,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,31,United-States
69608,62,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,24,Mexico
62036,19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,45,United-States
70315,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States
91569,33,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States
28205,31,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,40,United-States
74844,25,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,40,United-States
33807,30,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,United-States
98720,56,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States
53222,26,Private,11th,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States
31446,44,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States
11233,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,42,United-States
45230,20,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,15,United-States
86750,23,Private,Some-college,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,40,United-States
75159,24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States
43816,33,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,England
90008,30,Private,Bachelors,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States
10784,42,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States
99737,48,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States
84130,28,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States
61684,33,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States
59363,33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,Iran
9671,26,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Female,20,United-States
66310,42,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States
16662,39,Private,Some-college,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,38,United-States
46055,24,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,50,United-States
74450,26,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States
38461,37,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,38,United-States
52459,33,Federal-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States
56862,35,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
42960,25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States
33750,53,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States
36457,32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States
95390,51,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States
25459,34,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States
9492,23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States
73272,35,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,65,United-States
5374,55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States
73776,24,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,16,United-States
57454,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States
77583,58,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,37,United-States
68216,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States
12001,31,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,United-States
16974,47,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,60,Thailand
76095,44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States
38662,44,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,45,United-States
62094,31,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States
94434,48,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,40,United-States
14426,41,Self-emp-not-inc,Masters,Divorced,Handlers-cleaners,Unmarried,White,Male,40,Peru
6716,42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States
86130,33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States
6602,42,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States
25284,32,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States
80263,64,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,38,United-States
90445,52,Private,HS-grad,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States
69440,43,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India
63234,45,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States
81547,45,Private,Some-college,Widowed,Other-service,Unmarried,Black,Female,40,United-States
34954,31,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,70,United-States
43602,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States
46033,31,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,United-States
76456,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States
91054,32,Private,12th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,Mexico
73998,60,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,55,United-States
74078,49,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,45,United-States
91334,59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States
71468,42,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,60,Taiwan
63403,57,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States
52031,35,Private,11th,Married-civ-spouse,Sales,Wife,White,Female,40,United-States
28191,37,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Male,70,Philippines
50624,43,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States
81892,56,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,40,United-States
31199,20,Self-emp-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Female,20,United-States
42921,33,Private,9th,Divorced,Craft-repair,Unmarried,White,Male,55,United-States
62625,29,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,40,United-States
33042,44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States
53479,40,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States
20512,56,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States
9084,38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
96867,34,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States
60276,50,Private,10th,Separated,Adm-clerical,Unmarried,White,Female,40,United-States
29742,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States
85836,33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States
4637,47,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States
96706,62,Local-gov,Some-college,Divorced,Other-service,Not-in-family,White,Male,45,United-States
98539,78,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,United-States
65860,26,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,25,United-States
13419,44,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States
99404,29,Private,Masters,Never-married,Sales,Not-in-family,White,Male,50,United-States
7281,27,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,60,United-States
39493,32,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States
69476,29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,35,Canada
76433,25,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States
74561,38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States
8765,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,China
87277,36,Private,Some-college,Never-married,Protective-serv,Unmarried,Black,Female,40,United-States
50512,66,State-gov,10th,Divorced,Other-service,Not-in-family,Black,Female,40,United-States
871,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States
88780,46,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States
56193,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
59118,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States
48655,37,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States
5728,19,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,30,Nicaragua
2723,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States
83117,25,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States
41837,24,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,United-States
24403,21,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Male,40,Mexico
60090,46,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States
48829,54,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,40,United-States
27962,29,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
10616,32,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India
73981,46,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States
13555,29,Private,Some-college,Never-married,Sales,Own-child,Black,Male,80,United-States
43905,51,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States
70273,32,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States
35443,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20,United-States
62140,23,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States
54573,23,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,24,United-States
44546,32,State-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States
